user_id,ring_id,ring_type,is_fraud_ring,tx_count,amount_mean,amount_std,amount_max,amount_log_mean,online_rate,night_rate,merchant_count,category_count,tx_per_merchant,device_id_degree_max,device_id_degree_mean,ip_id_degree_max,ip_id_degree_mean,card_id_degree_max,card_id_degree_mean,merchant_degree_max,merchant_degree_mean,mule_merchant_rate,mule_merchant_count,component_id,component_size,shared_device_ip_pressure,graph_risk_score,n2v_00,n2v_01,n2v_02,n2v_03,n2v_04,n2v_05,n2v_06,n2v_07,n2v_08,n2v_09,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15
u_04891,ring_12,account_farm,1,5.0,20.032,8.292980163970007,30.81,2.983067675483655,0.4,0.4,4.0,4.0,1.25,12.0,5.0,11.0,5.333333333333333,3.0,2.0,50.0,31.5,0.4,2.0,u_05254,7509,26.0,4.81372110371131,0.18979843,-0.041886594,-0.0025836974,-0.08211846,-0.1685371,-0.07830929,0.78286135,0.5228468,-0.15314353,-0.028354233,0.028290268,-0.078198776,-0.011292475,0.033443242,-0.04284565,-0.02097521
u_04892,none,none,0,7.0,24.957142857142856,19.347140800202418,64.85,3.0685811315081013,0.42857142857142855,0.14285714285714285,7.0,4.0,1.0,3.0,3.0,3.0,2.5,2.0,2.0,34.0,26.0,0.14285714285714285,1.0,u_05254,7509,8.0,4.412343945868729,0.8420379,-0.036117207,-0.029860782,-0.009947391,-0.049526487,-0.064312294,-0.1494481,-0.0068049342,0.13259462,0.036397148,0.21242724,-0.10069612,-0.066643715,-0.10571311,-0.082839556,0.40380302
u_04893,none,none,0,4.0,24.4375,7.341445702312318,31.1,3.203047497736535,1.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,25.0,22.0,0.0,0.0,u_05254,7509,7.0,4.294876453689618,0.888826,-0.068019435,-0.08047268,0.109476805,0.32863125,0.08440454,0.061933607,-0.12530899,-0.05486164,-0.061214585,-0.012841396,-0.15436205,-0.11396413,0.049296845,-0.059209283,0.05066236
u_04894,none,none,0,4.0,65.47,45.11133560425805,101.15,3.804580430165336,0.25,0.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,37.0,30.0,0.25,1.0,u_05254,7509,5.0,4.348853859917654,0.9025695,-0.072245955,-0.11654795,0.019744283,-0.06277507,-0.07228201,-0.077195376,-0.18442814,0.30750716,-0.0058893193,-0.05741443,-0.044391602,-0.036740985,0.050484855,0.00905019,-0.11486717
u_04895,none,none,0,4.0,46.7225,19.472817592736803,73.55,3.8046724350886265,0.75,0.25,4.0,3.0,1.0,3.0,2.5,4.0,3.5,1.0,1.0,31.0,28.5,0.0,0.0,u_05254,7509,8.0,4.365850085559363,0.82220006,-0.11801706,0.13050556,0.22659741,-0.05538206,0.102667,0.2528706,0.13305975,0.105205044,-0.15972866,-0.11005667,0.11182146,-0.16871713,0.029034877,-0.18419977,-0.1482863
u_04896,none,none,0,6.0,35.538333333333334,29.32290327826811,76.11,3.1972047433616653,0.16666666666666666,0.0,6.0,5.0,1.0,1.0,1.0,2.0,1.5,2.0,2.0,29.0,26.833333333333332,0.0,0.0,u_05254,7509,5.0,4.2515761043048075,0.87244254,-0.12607032,0.10156862,0.012682905,0.04538364,0.003036091,0.0716073,0.052628104,0.015156414,-0.06592615,-0.010655423,-0.07019209,-0.15761322,-0.12464254,0.016336499,-0.39018738
u_04897,none,none,0,8.0,44.905,44.70944642913844,121.86,3.4389042509448067,0.875,0.125,8.0,4.0,1.0,4.0,2.6666666666666665,2.0,2.0,1.0,1.0,28.0,24.0,0.0,0.0,u_05254,7509,7.0,4.316716312082617,0.8183966,-0.03802244,0.05085367,0.07033593,-0.150174,-0.08149451,0.041215375,0.03386879,0.27356672,0.28265658,-0.008136991,0.032393873,-0.031602707,0.26675564,0.085189715,-0.2322605
u_04898,none,none,0,4.0,24.3475,12.319513992037187,39.11,3.1223769150615865,0.25,0.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,26.0,23.5,0.0,0.0,u_05254,7509,6.0,4.269041671130057,0.8583456,0.17812577,-0.024520975,0.008287508,0.014352803,-0.07289124,0.0871552,-0.12486687,0.06470726,-0.13190892,-0.08437266,-0.31837866,-0.17915615,0.18588217,0.06053798,-0.04186215
u_04899,none,none,0,7.0,53.26857142857143,29.37633312071212,100.5,3.8561915548921193,0.8571428571428571,0.42857142857142855,7.0,4.0,1.0,1.0,1.0,3.0,1.6666666666666667,4.0,4.0,36.0,25.428571428571427,0.0,0.0,u_05254,7509,8.0,4.394886487528263,0.91952175,-0.08386417,-0.06803179,-0.021921119,-0.07211285,0.11647837,-0.10132686,-0.085576594,-0.046063248,-0.032409396,-0.054547105,0.078288235,-0.2552908,-0.1444626,-0.0875231,-3.76273e-05
u_04900,none,none,0,5.0,40.556,31.411558859757346,90.51,3.4646839099716225,0.8,0.0,5.0,3.0,1.0,2.0,2.0,36.0,36.0,1.0,1.0,30.0,26.4,0.0,0.0,u_05254,7509,39.0,4.732414065090876,0.3953763,-0.030772826,0.00526911,-0.041614253,-0.13056614,-0.048769057,-0.60038996,0.6310039,-0.12544046,-0.2018072,0.031223569,-0.006266844,-0.011981858,0.069663055,-0.020203633,0.005552537
u_04901,none,none,0,3.0,48.163333333333334,21.858056485729314,63.34,3.8083411314320585,0.3333333333333333,0.3333333333333333,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,36.0,27.666666666666668,0.0,0.0,u_05254,7509,8.0,4.394886487528263,0.82924986,-0.13593256,-0.08533101,0.16439655,0.025783032,0.0951592,0.050517738,-0.1224643,-0.11780062,0.106565885,-0.18738043,0.041236278,0.058216773,-0.011531228,0.4083072,0.0027949295
u_04902,none,none,0,3.0,29.826666666666668,19.95073014536895,52.29,3.291318435440323,0.3333333333333333,0.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,29.0,25.666666666666668,0.0,0.0,u_05254,7509,6.0,4.290113774261622,0.75108856,0.013370883,-0.046722468,0.00046777376,-0.0058611413,-0.102707654,-0.026259467,-0.21898556,-0.18977755,0.053647015,0.5351511,-0.111786075,-0.0218339,-0.15078036,0.11420999,-0.015645983
u_04903,none,none,0,2.0,50.505,35.16442022840701,75.37,3.8090018972862407,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,37.0,31.5,0.0,0.0,u_05254,7509,8.0,4.400220136944695,0.8705158,-0.042933933,-0.063736424,-0.0032152655,-0.06836924,-0.171228,0.053954117,-0.17540932,0.1168311,0.13043506,-0.19259803,-0.017442442,-0.27144015,0.016981423,-0.009059084,0.16279453
u_04904,none,none,0,2.0,30.419999999999998,19.982837636331833,44.55,3.334469461700583,0.5,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,26.5,0.0,0.0,u_05254,7509,5.0,4.270638140265673,0.91634333,-0.091865644,-0.08168779,-0.061425008,0.06288721,0.1038275,-0.10592976,-0.0047501205,-0.030867701,-0.18260467,-0.009268895,-0.12631261,-0.11704392,0.016854938,0.09535403,0.20503014
u_04905,none,none,0,6.0,35.288333333333334,30.88624704729707,80.81,3.1958537653227848,0.5,0.0,6.0,5.0,1.0,2.0,2.0,3.0,2.5,3.0,3.0,33.0,27.0,0.3333333333333333,2.0,u_05254,7509,8.0,4.444641676589317,0.9112352,-0.04944811,0.027138302,0.15445222,0.016022753,0.025794797,-0.022394754,-0.07495365,0.047439348,-0.052741006,-0.077412836,-0.14079873,-0.079157576,-0.19421192,0.24622215,0.010629355
u_04906,none,none,0,2.0,37.419999999999995,38.94744150775504,64.96,3.2879873695595974,0.5,0.5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,25.0,25.0,0.0,0.0,u_05254,7509,5.0,4.222955935576673,0.75739527,-0.13097988,-0.1173219,0.03055526,-0.01901528,-0.060734812,-0.03108587,-0.06189664,0.1765049,0.2556375,0.01598157,-0.15883422,-0.12395646,0.07579108,-0.014316051,0.49228856
u_04907,none,none,0,5.0,30.246,10.477262524152,46.05,3.40035032528687,0.0,0.0,5.0,4.0,1.0,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,33.0,28.8,0.0,0.0,u_05254,7509,4.0,4.23102834369712,0.7938879,0.27942607,-0.023065811,-0.024066016,0.019593881,-0.08909934,-0.15241292,0.01935678,0.109087124,-0.05203737,0.02907992,-0.18148541,0.3648288,0.15087804,0.011516635,0.23288938
u_04908,none,none,0,1.0,24.88,0.0,24.88,3.2534704696327,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,22.0,22.0,0.0,0.0,u_05254,7509,6.0,4.236973141115021,0.79683733,-0.11157041,-0.12771061,-0.104518,-0.09490106,-0.15826435,-0.09066322,0.0124058295,0.19520088,-0.3557957,-0.036565337,0.23338456,0.088715084,0.23214594,-0.025153548,0.006826275
u_04909,none,none,0,4.0,33.315,34.96173288992791,77.64,2.969762075659899,0.5,0.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,35.0,29.0,0.0,0.0,u_05254,7509,9.0,4.415746821605096,0.9432264,0.09004127,-0.14240895,0.04209565,0.041907992,-0.051079053,-0.06881926,-0.14651391,0.14151776,-0.11981059,0.013745965,-0.03166704,-0.017909324,-0.037521876,0.05799932,-0.09449938
u_04910,none,none,0,2.0,12.285,0.07778174593051983,12.34,2.586627009307171,0.5,0.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,24.0,23.0,0.0,0.0,u_05254,7509,9.0,4.342818198887514,0.9042285,-0.08439403,-0.017215235,0.09618156,-0.03364181,-0.12517846,-0.033432014,-0.022773225,0.10505463,-0.046762064,-0.13837837,-0.18018314,-0.15163563,0.21309565,0.05555599,0.104575746
u_04911,none,none,0,4.0,31.169999999999998,7.613479274724971,37.59,3.4460983316188925,0.25,0.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,26.0,23.75,0.0,0.0,u_05254,7509,6.0,4.269041671130057,0.8076887,0.0324676,-0.06425383,0.08764617,-0.08786957,0.096263945,-0.043479998,-0.068642356,-0.027662518,0.011342087,0.046244826,-0.033977423,0.02118337,-0.022649297,-0.3932589,0.3890799
u_04912,none,none,0,5.0,32.122,14.541451784467741,47.46,3.4072839957473846,0.6,0.0,5.0,4.0,1.0,2.0,2.0,3.0,1.6666666666666667,2.0,2.0,34.0,26.6,0.2,1.0,u_05254,7509,7.0,4.394326758383205,0.9376053,-0.11084083,-0.10591401,-0.09243644,0.032728806,-0.11498768,0.057726473,-0.09386223,-0.055517115,-0.008028407,0.05563761,-0.07327626,-0.14751388,0.102751605,-0.041092332,0.12959191
u_04913,ring_16,account_farm,1,5.0,40.53,34.52801616079326,100.2,3.5012001071535197,1.0,0.0,5.0,4.0,1.0,16.0,8.5,7.0,7.0,2.0,1.5,41.0,28.2,0.2,1.0,u_05254,7509,25.0,4.725454818827407,0.15313034,-0.04153073,-0.14220999,-0.03508344,-0.37815404,0.89555514,-0.035240196,-0.01132738,0.02855551,-0.043761656,0.03469491,0.028344208,0.013292577,0.0101500945,0.037225008,-0.024064152
u_04914,none,none,0,6.0,38.94166666666666,31.756486214105404,94.24,3.351762491293543,0.3333333333333333,0.16666666666666666,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,33.0,28.5,0.3333333333333333,2.0,u_05254,7509,5.0,4.343275399562276,0.9365798,-0.090375446,-0.1506348,0.012872391,0.055436768,-0.057181343,0.0043109255,-0.0705337,-0.0961034,0.036516313,-0.012188571,-0.06634608,0.21956258,-0.011892949,0.12383235,-0.040671848
u_04915,none,none,0,7.0,41.62285714285714,25.623788240803194,86.51,3.577879868891882,0.14285714285714285,0.14285714285714285,7.0,4.0,1.0,4.0,2.5,1.0,1.0,2.0,2.0,35.0,28.571428571428573,0.14285714285714285,1.0,u_05254,7509,7.0,4.388532362347973,0.9495604,0.03423278,-0.10944978,-0.0024637044,0.071220785,-0.055928513,0.010593848,-0.057625167,0.058497056,-0.06704539,-0.064309634,-0.05126335,-0.18183875,-0.09067514,0.025209442,0.13015798
u_04916,none,none,0,4.0,22.85,15.168572773995582,42.09,3.0116207042766296,0.0,0.0,4.0,4.0,1.0,3.0,2.5,2.0,1.5,2.0,2.0,32.0,25.75,0.0,0.0,u_05254,7509,7.0,4.342558658378618,0.87298137,0.008175229,0.005309761,0.16455413,0.013347265,-0.092817105,0.07277299,-0.041801892,-0.20135385,0.20533927,-0.014123467,0.16955867,-0.050368417,-0.16094656,-0.18082532,-0.14865477
u_04917,none,none,0,4.0,14.8475,4.182442468223561,19.73,2.7367993138368036,0.5,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,38.0,34.5,0.25,1.0,u_05254,7509,5.0,4.354048957198305,0.7459023,-0.0020656965,-0.2046716,-0.032228965,-0.28848892,0.49220744,0.008931667,-0.10216865,-0.027969578,0.15654564,-0.055076372,0.019829864,-0.05570379,-0.071461104,-0.008502521,0.16639374
u_04918,none,none,0,1.0,29.51,0.0,29.51,3.418054498728578,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,26.0,26.0,0.0,0.0,u_05254,7509,7.0,4.302424519286188,0.75757426,-0.06252644,-0.024236044,0.061352637,-0.13661723,-0.1275371,0.042821996,-0.14345227,-0.35138148,0.08051898,-0.3172485,-0.22494408,-0.026015673,-0.102506794,-0.24969776,0.07580103
u_04919,none,none,0,7.0,32.98142857142857,32.699888087765395,98.3,3.083822335302425,0.42857142857142855,0.14285714285714285,7.0,3.0,1.0,3.0,1.6666666666666667,3.0,3.0,2.0,2.0,35.0,26.285714285714285,0.14285714285714285,1.0,u_05254,7509,8.0,4.417978121262069,0.8954243,-0.11809478,-0.09305526,-0.028451288,0.066287234,-0.060443714,0.013445772,-0.13932729,0.22699049,-0.14627457,-0.19718175,-0.05276209,0.080462866,-0.120226495,-0.101205386,-0.03746026
u_04920,none,none,0,3.0,54.75,6.8398537996071225,62.61,4.016051952784186,0.6666666666666666,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.5,3.0,3.0,30.0,26.333333333333332,0.0,0.0,u_05254,7509,6.0,4.2966717388262206,0.71797127,-0.1074109,-0.17702858,-0.033325955,0.030488323,-0.05806479,0.0130058145,-0.076791525,0.14489192,0.099656455,0.1711305,0.00083547615,-0.19805832,-0.13387635,0.52953523,-0.17998436
u_04921,none,none,0,1.0,17.46,0.0,17.46,2.9156062290747062,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,20.0,0.0,0.0,u_05254,7509,6.0,4.218778785473876,0.24486436,0.008073585,0.70150435,-0.5990928,0.13463786,0.12527126,-0.03922945,-0.13728479,-0.05789829,-0.016752278,0.085258424,-0.07926238,-0.014009892,-0.015938055,0.118090175,0.056298267
u_04922,none,none,0,7.0,38.708571428571425,35.8156853108483,116.48,3.407633695606566,0.2857142857142857,0.0,7.0,5.0,1.0,3.0,2.5,2.0,1.5,1.0,1.0,41.0,28.142857142857142,0.14285714285714285,1.0,u_05254,7509,6.0,4.385979650157293,0.842743,-0.100611255,-0.14278518,-0.08793758,-0.029951055,0.08549426,0.15285425,0.080208816,0.08921181,-0.111609615,-0.1323312,-0.18301219,0.012686561,-0.2702739,0.035834793,-0.26004484
u_04923,none,none,0,4.0,72.0325,82.54229678372981,191.54,3.79601017860923,0.5,0.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,26.0,21.75,0.0,0.0,u_05254,7509,5.0,4.230504001173243,0.66774,-0.056855377,-0.15338081,0.13597447,0.5234848,0.2650046,-0.04856994,0.03140959,-0.045623094,0.022093166,-0.19901092,-0.027085053,0.1127788,-0.19258578,-0.033300728,-0.25969374
u_04924,none,none,0,4.0,83.8875,72.68479913296865,191.91,4.21537780949647,0.5,0.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,28.0,26.25,0.0,0.0,u_05254,7509,9.0,4.372502199911169,0.75335395,0.047122937,0.48799142,0.046745624,0.21949427,0.15736163,0.006733759,-0.12330762,-0.09828511,0.03306467,-0.0035739385,0.07518931,-0.0059410925,0.039169557,-0.22165792,0.18602319
u_04925,none,none,0,2.0,60.480000000000004,59.82123368838192,102.78,3.798070671697443,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,36.0,29.0,0.0,0.0,u_05254,7509,4.0,4.247939821302733,0.44029796,-0.047027573,-0.032726347,-0.09353711,-0.0556943,-0.12471042,-0.5096082,0.61595553,-0.010259173,-0.2541956,0.015108741,-0.029541299,-0.01962417,-0.15268536,0.20464197,-0.07036874
u_04926,none,none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u_04926,1,0.0,0.24260151319598083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u_04927,none,none,0,2.0,20.46,11.653119753954302,28.7,2.986438940116097,0.5,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,25.0,24.5,0.0,0.0,u_05254,7509,6.0,4.261493605533488,0.80642384,0.009549267,0.033986796,0.14435081,-0.10896156,-0.0971021,-0.08456157,-0.062209137,-0.20985916,0.27052736,-0.17123194,-0.10287611,-0.21014704,-0.18492849,0.23692477,-0.06042834
u_04928,none,none,0,3.0,43.5,42.446367335733214,91.19,3.4416746578240662,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,28.0,26.333333333333332,0.0,0.0,u_05254,7509,4.0,4.1992154047711825,0.9076276,-0.104878746,-0.091857344,0.009379041,-0.13478214,-0.11533174,0.051329244,0.011814484,0.018648364,-0.12963845,-0.06973271,-0.05675804,-0.16878703,-0.16942579,0.20002432,-0.0017725904
u_04929,none,none,0,2.0,37.82,27.548880195027888,57.3,3.513888791690797,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,28.0,23.0,0.0,0.0,u_05254,7509,8.0,4.346162070996712,0.7264161,-0.044853352,0.015923208,0.093556985,-0.03639026,-0.07076591,-0.0217106,-0.13484126,0.1332083,-0.12172529,-0.19658285,-0.112726696,0.046683546,-0.22726074,-0.07822489,-0.54079235
u_04930,none,none,0,5.0,57.403999999999996,36.467285750381805,115.74,3.9269994252911267,0.4,0.2,5.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,29.0,22.2,0.0,0.0,u_05254,7509,5.0,4.2515761043048075,0.914179,-0.08365219,-0.032004245,0.035233848,-0.03266749,-0.016038235,-0.06100394,-0.11664874,0.15403327,0.13847502,-0.20379841,0.032710005,0.062709026,-0.09681351,-0.013983781,-0.19327322
u_04931,none,none,0,6.0,31.650000000000002,17.573642764094185,64.02,3.383738142756449,0.6666666666666666,0.0,6.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,31.0,24.666666666666668,0.0,0.0,u_05254,7509,9.0,4.392190214473819,0.88596493,-0.076707266,-0.10418257,0.031143688,-0.11155483,-0.1251731,0.0057369536,-0.12023334,-0.120464936,0.10375906,-0.02228412,-0.07044197,-0.17968029,-0.12958965,0.26862973,-0.052721497
u_04932,none,none,0,4.0,20.345,14.700704064771863,34.73,2.8308589926872982,0.0,0.0,4.0,3.0,1.0,2.0,1.5,37.0,19.5,3.0,3.0,32.0,25.25,0.0,0.0,u_05254,7509,42.0,4.76299830188205,0.31503016,-0.0813329,0.5350062,0.73990726,0.10390155,0.10662516,0.02827068,0.09426891,0.052571673,0.015783621,0.07362059,0.024437036,0.088726185,0.007646775,0.10294418,0.032215357
u_04933,none,none,0,1.0,14.88,0.0,14.88,2.7650604558189897,1.0,0.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,33.0,33.0,0.0,0.0,u_05254,7509,8.0,4.37797500992265,0.7094914,-0.10759647,-0.008690701,0.11168325,-0.054167856,-0.20763157,0.20428391,-0.11279388,0.30808407,-0.18555164,-0.2616701,0.095185824,-0.114261664,-0.31357062,-0.054788616,-0.22524709
u_04934,none,none,0,1.0,46.48,0.0,46.48,3.860308569741467,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,17.0,17.0,0.0,0.0,u_05254,7509,8.0,4.250777256578651,0.9005823,-0.12259351,-0.14072043,0.11636561,-0.06440862,0.053744026,-0.044717815,-0.047660634,0.15782452,-0.07453573,-0.09084311,0.025835441,-0.113609485,0.011910885,0.13487114,-0.24217296
u_04935,none,none,0,6.0,69.385,83.27682768933985,237.56,3.856799223700125,0.3333333333333333,0.3333333333333333,6.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,33.0,23.666666666666668,0.0,0.0,u_05254,7509,8.0,4.37797500992265,0.82905734,-0.08481647,0.028527139,-0.22295831,-0.07482698,-0.12994659,0.04885491,-0.0853427,0.21291168,-0.050145075,-0.19434968,0.2944234,-0.12646574,0.020323692,-0.16925967,0.07370398
u_04936,none,none,0,1.0,19.92,0.0,19.92,3.040705639196722,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,28.0,28.0,0.0,0.0,u_05254,7509,9.0,4.372502199911169,0.8258803,-0.13339837,-0.06967559,-0.116131715,-0.2359916,-0.093041345,0.26549807,-0.1836561,0.061202206,0.09888841,-0.045511343,0.22566916,-0.11469764,-0.009150769,0.15644012,0.094776146
u_04937,none,none,0,6.0,25.653333333333332,20.98219499162723,66.17,3.0551268055596186,0.6666666666666666,0.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,26.0,20.5,0.0,0.0,u_05254,7509,5.0,4.230504001173243,0.85467714,-0.086325705,0.0014033258,0.06535408,-0.0928925,-0.13675208,-0.22899729,0.3240331,-0.030903643,-0.13446927,0.13942935,0.06892848,-0.07914837,0.044312272,0.13190617,0.064639844
u_04938,none,none,0,4.0,30.8525,19.655556254318185,51.57,3.2965198263995186,0.5,0.0,4.0,3.0,1.0,4.0,4.0,4.0,3.5,1.0,1.0,32.0,23.75,0.0,0.0,u_05254,7509,9.0,4.39834454620717,0.67744917,-0.0796203,-0.009102161,0.021287264,0.011357898,-0.028882384,-0.029049488,-0.09289226,0.09820984,-0.1248421,-0.20059676,-0.23477583,-0.106107384,0.11846279,-0.21008103,-0.57769835
u_04939,none,none,0,4.0,59.565,48.45601476253145,125.49,3.8482389057522393,0.25,0.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,30.0,23.25,0.0,0.0,u_05254,7509,9.0,4.3858404748109034,0.84708184,-0.14584103,-0.0689026,0.06483874,-0.054706458,-0.05991304,-0.06917787,-0.088591576,-0.10265806,-0.20167528,-0.111647524,0.15180309,-0.22913143,0.2800125,-0.028988877,-0.120603286
u_04940,ring_11,promo_abuse,1,3.0,14.063333333333333,8.86048719503241,24.08,2.6018184365602965,0.6666666666666666,0.3333333333333333,3.0,3.0,1.0,2.0,1.5,6.0,4.0,1.0,1.0,34.0,27.666666666666668,0.3333333333333333,1.0,u_05254,7509,9.0,4.476779312878424,0.533467,-0.04722144,0.09927305,-0.20848833,-0.04133663,-0.07458377,-0.002331206,-0.20215525,0.1580355,-0.2248961,0.093174934,0.051542666,0.72015357,0.027477348,0.045165006,0.05838911
u_04941,none,none,0,6.0,56.84833333333333,29.599139458211727,110.85,3.9624960702174583,0.5,0.0,6.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,31.0,28.833333333333332,0.16666666666666666,1.0,u_05254,7509,7.0,4.3697376599786,0.6830882,0.072739825,-0.17036769,0.015998436,-0.0006913074,0.0037923309,0.007840136,-0.21626262,0.23368855,0.2030602,0.30738255,-0.07062604,-0.049014058,0.07736132,-0.2988333,-0.39870805
u_04942,none,none,0,3.0,110.98333333333333,47.426661629650184,147.92,4.642866114454789,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,28.0,26.0,0.0,0.0,u_05254,7509,6.0,4.2833334639264855,0.78943455,0.53463167,0.054431118,-0.029901594,0.0006202587,0.10177732,0.03495104,-0.09251642,0.055289604,0.10795008,-0.021379977,-0.06388059,0.04515643,-0.09954572,-0.18157923,-0.052895058
u_04943,none,none,0,1.0,67.56,0.0,67.56,4.227709274289524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,30.0,0.0,0.0,u_05254,7509,5.0,4.258134068869405,0.86935455,0.06804178,0.045285515,-0.0036414035,-0.05425729,-0.20067012,0.17530689,0.11263132,0.21588598,0.13003582,-0.09074447,-0.1365019,-0.17621478,-0.1581394,-0.00926576,0.06610012
u_04944,none,none,0,2.0,127.935,18.222141751177332,140.82,4.854289890298148,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,33.0,32.0,0.5,1.0,u_05254,7509,5.0,4.376608732895609,0.8204546,-0.10729902,-0.18614452,-0.084433705,-0.14829634,0.11596337,-0.09565764,-0.07967173,-0.2249901,0.19326285,0.13544329,0.1128411,-0.117315546,-0.031251803,0.29500908,-0.042496294
u_04945,none,none,0,3.0,37.983333333333334,24.80420596054897,64.88,3.5165866623172506,0.3333333333333333,0.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.3333333333333335,30.0,28.666666666666668,0.3333333333333333,1.0,u_05254,7509,7.0,4.396721253649018,0.75358206,-0.09870261,-0.065266274,0.03989823,0.043598086,0.056276344,0.004401106,-0.08966662,0.16598547,-0.057105076,-0.056892518,0.29104328,0.19096887,0.0699864,-0.38588583,-0.30718496
u_04946,none,none,0,4.0,56.48,11.608987897314735,67.14,4.034128664250621,0.25,0.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.5,33.0,24.25,0.25,1.0,u_05254,7509,9.0,4.4543151388371065,0.9576341,-0.037093982,-0.042982087,0.07787011,0.005354181,0.13619135,0.053194474,-0.07878197,0.058985125,0.0151639385,-0.090797834,-0.11089521,-0.06946853,0.10737863,0.0331964,0.06578468
u_04947,none,none,0,2.0,20.060000000000002,2.5455844122715683,21.86,3.0437095323683216,0.5,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,27.0,26.0,0.0,0.0,u_05254,7509,5.0,4.237777530007417,0.86613363,-0.025255376,-0.1845075,-0.043557815,-0.061102968,0.0029043911,-0.111439966,-0.17174275,-0.18541503,-0.1433832,0.08918849,-0.093546055,0.24041837,-0.12814194,0.059544925,-0.1347892
u_04948,none,none,0,7.0,44.86,51.1056151513706,155.78,3.450686800167483,0.42857142857142855,0.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0,24.0,0.2857142857142857,2.0,u_05254,7509,6.0,4.3601643356319935,0.8650182,-0.05025227,-0.16142306,-0.044594273,0.22184476,0.029995857,-0.057983696,-0.074153475,0.06847782,0.0845854,-0.06812385,-0.013080851,-0.10492884,-0.32077605,-0.12749207,-0.12401234
u_04949,none,none,0,4.0,33.035,16.192143156481787,57.15,3.4572184982998424,0.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.3333333333333333,31.0,23.5,0.0,0.0,u_05254,7509,5.0,4.264483808532322,0.8710298,0.047335066,-0.00863035,-0.04908088,-0.03136952,-0.13699713,-0.12416975,-0.063711464,-0.055985652,0.14776964,0.027791455,0.12335578,0.31910455,-0.2046398,-0.10921802,-0.027578004
