user_id,age,account_age_days,home_region,income_band,ring_id,is_fraud_ring
u_03714,32,143,east,low,none,0
u_03715,65,293,west,low,none,0
u_03716,63,351,north,medium,none,0
u_03717,57,292,west,low,none,0
u_03718,35,188,west,medium,none,0
u_03719,59,245,east,medium,none,0
u_03720,37,136,south,low,none,0
u_03721,23,971,south,medium,none,0
u_03722,29,270,north,medium,none,0
u_03723,19,252,east,medium,none,0
u_03724,24,1186,west,medium,none,0
u_03725,33,108,central,medium,none,0
u_03726,20,562,central,low,none,0
u_03727,62,405,north,medium,none,0
u_03728,20,190,north,low,none,0
u_03729,44,424,north,medium,none,0
u_03730,67,1066,east,low,none,0
u_03731,60,559,central,medium,none,0
u_03732,57,513,east,medium,none,0
u_03733,55,154,east,high,none,0
u_03734,50,215,west,medium,none,0
u_03735,45,116,east,medium,none,0
u_03736,18,414,east,medium,none,0
u_03737,72,402,west,medium,none,0
u_03738,25,216,south,medium,none,0
u_03739,54,671,west,low,none,0
u_03740,49,145,north,medium,none,0
u_03741,65,229,south,medium,none,0
u_03742,60,423,central,medium,none,0
u_03743,54,161,east,medium,none,0
u_03744,21,318,south,medium,none,0
u_03745,47,242,central,high,none,0
u_03746,23,464,west,low,none,0
u_03747,63,135,west,low,none,0
u_03748,71,64,north,low,none,0
u_03749,36,156,north,high,none,0
u_03750,49,677,south,low,none,0
u_03751,26,647,east,medium,none,0
u_03752,29,197,west,low,none,0
u_03753,28,373,south,low,none,0
u_03754,63,395,south,medium,none,0
u_03755,72,129,south,medium,none,0
u_03756,33,247,north,low,none,0
u_03757,18,340,west,medium,none,0
u_03758,62,52,north,low,none,0
u_03759,72,421,north,medium,none,0
u_03760,70,532,south,low,none,0
u_03761,38,451,central,medium,none,0
u_03762,47,610,central,low,none,0
u_03763,30,515,central,medium,none,0
u_03764,51,668,south,low,none,0
u_03765,21,70,east,medium,ring_04,1
u_03766,45,297,west,medium,none,0
u_03767,55,182,south,medium,none,0
u_03768,48,72,south,medium,none,0
u_03769,72,354,north,high,none,0
u_03770,44,690,central,high,none,0
u_03771,22,254,south,medium,none,0
u_03772,42,483,east,medium,none,0
u_03773,20,821,west,medium,none,0
u_03774,50,326,east,medium,none,0
u_03775,21,742,south,medium,none,0
u_03776,42,698,south,low,none,0
u_03777,37,474,north,medium,none,0
u_03778,51,150,east,medium,none,0
u_03779,43,69,north,medium,none,0
u_03780,22,232,east,medium,none,0
u_03781,52,284,central,low,none,0
u_03782,45,326,central,medium,none,0
u_03783,46,568,east,high,none,0
u_03784,26,224,north,low,none,0
u_03785,69,577,central,medium,none,0
u_03786,55,1008,south,high,none,0
u_03787,67,345,west,medium,none,0
u_03788,23,444,north,high,none,0
u_03789,36,971,east,high,none,0
u_03790,61,624,west,low,none,0
u_03791,74,230,west,low,none,0
u_03792,28,1057,south,low,none,0
u_03793,19,437,north,medium,none,0
u_03794,64,250,west,high,none,0
u_03795,61,101,north,low,none,0
u_03796,61,226,south,high,none,0
u_03797,26,425,east,low,none,0
u_03798,38,182,west,high,none,0
u_03799,41,204,west,low,none,0
u_03800,51,846,west,medium,none,0
u_03801,39,442,north,low,none,0
u_03802,20,116,west,low,none,0
u_03803,29,593,north,low,none,0
u_03804,45,1287,central,low,none,0
u_03805,47,69,central,low,none,0
u_03806,43,425,north,medium,none,0
u_03807,65,391,central,medium,none,0
u_03808,38,1360,south,medium,none,0
u_03809,45,722,south,medium,none,0
u_03810,73,377,central,medium,none,0
u_03811,43,654,east,high,none,0
u_03812,50,75,north,medium,none,0
u_03813,38,388,central,medium,none,0
u_03814,52,242,north,low,none,0
u_03815,69,418,central,medium,none,0
u_03816,51,67,south,medium,none,0
u_03817,58,583,east,low,none,0
u_03818,68,517,north,medium,none,0
u_03819,64,737,east,low,none,0
u_03820,35,283,south,low,none,0
u_03821,28,597,west,medium,none,0
u_03822,74,1111,west,low,none,0
u_03823,40,314,north,low,none,0
u_03824,65,131,south,low,none,0
u_03825,39,574,north,medium,none,0
u_03826,34,295,north,low,none,0
u_03827,22,175,north,medium,none,0
u_03828,61,203,east,low,none,0
u_03829,28,116,central,low,none,0
u_03830,47,175,south,low,none,0
u_03831,32,492,east,medium,none,0
u_03832,44,504,central,low,none,0
u_03833,52,218,north,medium,none,0
u_03834,50,1319,west,medium,none,0
u_03835,37,413,east,medium,none,0
u_03836,33,472,south,medium,none,0
u_03837,51,538,south,medium,none,0
u_03838,19,228,central,high,none,0
u_03839,52,676,east,low,none,0
u_03840,57,103,north,low,none,0
u_03841,73,160,central,low,none,0
u_03842,45,229,south,high,none,0
u_03843,64,444,east,high,none,0
u_03844,56,139,west,medium,none,0
u_03845,23,150,north,medium,none,0
u_03846,26,905,south,high,none,0
u_03847,37,834,east,low,none,0
u_03848,18,134,west,medium,none,0
u_03849,25,213,south,high,none,0
u_03850,72,370,west,medium,none,0
u_03851,40,559,south,low,none,0
u_03852,20,279,central,medium,none,0
u_03853,21,256,central,low,none,0
u_03854,42,772,central,low,none,0
u_03855,64,229,east,medium,none,0
u_03856,55,313,central,low,none,0
u_03857,32,525,east,low,none,0
u_03858,38,539,north,medium,none,0
u_03859,52,504,central,medium,none,0
u_03860,74,485,east,low,none,0
u_03861,70,446,south,low,none,0
u_03862,70,326,east,high,none,0
u_03863,63,675,east,low,none,0
u_03864,69,557,south,medium,none,0
u_03865,31,250,east,high,none,0
u_03866,53,318,south,medium,none,0
u_03867,29,149,west,low,none,0
u_03868,34,276,central,medium,none,0
u_03869,56,164,north,medium,ring_17,1
u_03870,26,687,east,medium,none,0
u_03871,52,1490,south,medium,none,0
u_03872,30,154,central,low,none,0
u_03873,32,341,east,low,none,0
u_03874,35,304,central,medium,none,0
u_03875,68,60,west,medium,none,0
u_03876,50,236,east,medium,none,0
u_03877,23,1085,south,low,none,0
u_03878,44,425,west,medium,none,0
u_03879,40,344,east,medium,none,0
u_03880,44,166,central,high,none,0
u_03881,51,630,west,medium,none,0
u_03882,73,268,south,medium,none,0
u_03883,63,225,east,medium,none,0
u_03884,55,590,central,medium,none,0
u_03885,31,342,central,medium,none,0
u_03886,53,186,west,medium,none,0
u_03887,70,621,east,low,none,0
u_03888,25,415,central,medium,none,0
u_03889,52,626,west,low,none,0
u_03890,36,354,north,medium,none,0
u_03891,47,1559,central,low,none,0
u_03892,31,100,west,low,none,0
u_03893,37,1453,north,low,none,0
u_03894,66,251,west,low,none,0
u_03895,42,105,central,low,none,0
u_03896,57,441,north,low,none,0
u_03897,41,769,west,low,none,0
u_03898,31,501,east,low,none,0
u_03899,43,86,north,medium,none,0
u_03900,55,95,west,low,none,0
u_03901,40,113,east,high,none,0
u_03902,39,235,north,high,none,0
u_03903,65,129,west,low,none,0
u_03904,74,316,central,low,ring_07,1
u_03905,36,73,north,low,none,0
u_03906,63,331,north,medium,none,0
u_03907,68,484,east,medium,none,0
u_03908,20,768,west,low,none,0
u_03909,59,436,central,low,none,0
u_03910,36,871,east,medium,none,0
u_03911,26,436,north,low,none,0
u_03912,45,145,east,high,none,0
u_03913,37,294,east,medium,none,0
u_03914,62,226,east,low,ring_09,1
u_03915,24,397,north,low,none,0
u_03916,31,56,south,medium,none,0
u_03917,26,823,east,low,none,0
u_03918,72,575,south,low,none,0
u_03919,74,375,central,low,none,0
u_03920,36,1511,central,low,none,0
u_03921,64,1078,central,medium,none,0
u_03922,69,540,west,low,none,0
u_03923,31,385,north,medium,none,0
u_03924,73,315,south,low,none,0
u_03925,55,298,west,medium,none,0
u_03926,70,220,south,medium,none,0
u_03927,53,222,north,medium,none,0
u_03928,57,360,east,medium,none,0
u_03929,34,733,west,low,none,0
u_03930,47,357,north,high,none,0
u_03931,26,123,west,medium,none,0
u_03932,50,304,central,low,none,0
u_03933,73,177,west,low,none,0
u_03934,69,955,east,low,none,0
u_03935,42,60,east,medium,none,0
u_03936,31,382,south,low,none,0
u_03937,28,164,west,high,none,0
u_03938,70,315,central,low,none,0
u_03939,52,378,east,medium,none,0
u_03940,58,649,south,medium,none,0
u_03941,31,277,central,high,none,0
u_03942,47,370,central,low,none,0
u_03943,58,826,central,high,none,0
u_03944,21,825,north,high,none,0
u_03945,21,1288,east,high,none,0
u_03946,45,187,north,high,none,0
u_03947,25,1301,north,high,none,0
u_03948,19,301,east,medium,none,0
u_03949,58,936,west,medium,none,0
u_03950,63,632,south,medium,none,0
u_03951,39,267,east,medium,none,0
u_03952,58,1143,south,medium,none,0
u_03953,73,875,west,high,none,0
u_03954,72,141,east,low,none,0
u_03955,33,282,central,medium,none,0
u_03956,46,579,east,low,none,0
u_03957,66,121,west,medium,none,0
u_03958,65,351,north,low,none,0
u_03959,47,733,east,medium,none,0
u_03960,29,351,central,high,none,0
u_03961,52,436,east,medium,none,0
u_03962,28,699,north,medium,none,0
u_03963,63,503,east,low,none,0
u_03964,67,349,central,high,none,0
u_03965,38,927,west,medium,none,0
u_03966,38,407,central,medium,none,0
u_03967,22,378,west,low,none,0
u_03968,65,917,central,medium,none,0
u_03969,37,516,south,medium,none,0
u_03970,54,168,east,low,none,0
u_03971,20,185,east,high,none,0
u_03972,61,225,north,medium,none,0
u_03973,50,720,south,low,none,0
u_03974,70,672,north,high,none,0
u_03975,26,431,east,low,none,0
u_03976,26,187,north,medium,none,0
u_03977,21,296,west,medium,none,0
u_03978,52,860,south,low,none,0
u_03979,34,343,central,low,none,0
u_03980,51,333,west,low,none,0
u_03981,41,239,central,medium,none,0
u_03982,49,734,north,high,none,0
u_03983,18,213,east,medium,none,0
u_03984,25,614,west,medium,none,0
u_03985,62,269,south,medium,none,0
u_03986,40,542,central,medium,none,0
u_03987,64,459,west,medium,none,0
u_03988,57,365,east,medium,none,0
u_03989,29,303,south,low,none,0
u_03990,71,490,south,low,none,0
u_03991,29,456,central,high,none,0
u_03992,63,247,west,low,none,0
u_03993,64,787,west,high,none,0
u_03994,32,681,south,low,none,0
u_03995,58,190,north,medium,none,0
u_03996,36,208,south,low,none,0
u_03997,43,80,east,high,none,0
u_03998,69,640,west,medium,none,0
u_03999,46,313,central,low,none,0
u_04000,39,384,west,low,none,0
u_04001,57,202,south,low,none,0
u_04002,38,385,east,high,none,0
u_04003,68,473,north,medium,none,0
u_04004,55,135,west,medium,none,0
u_04005,37,466,south,low,none,0
u_04006,74,450,south,medium,none,0
u_04007,46,890,south,high,none,0
u_04008,68,485,east,medium,none,0
u_04009,21,186,south,low,none,0
u_04010,72,198,south,medium,none,0
u_04011,24,446,south,medium,none,0
u_04012,45,306,west,medium,ring_16,1
u_04013,45,609,south,low,none,0
u_04014,21,130,east,low,none,0
u_04015,39,657,west,high,none,0
u_04016,29,436,south,low,none,0
u_04017,62,904,north,medium,none,0
u_04018,20,358,east,medium,none,0
u_04019,39,192,north,medium,none,0
u_04020,61,177,east,high,none,0
u_04021,19,485,north,low,none,0
u_04022,41,150,south,medium,none,0
u_04023,51,1294,north,low,none,0
u_04024,44,348,north,low,none,0
u_04025,72,964,east,low,none,0
u_04026,58,100,south,medium,none,0
u_04027,18,39,east,medium,none,0
u_04028,25,227,south,medium,ring_10,1
u_04029,40,505,central,low,none,0
u_04030,55,419,west,medium,none,0
u_04031,23,253,west,low,none,0
u_04032,39,500,east,low,none,0
u_04033,42,326,south,medium,none,0
u_04034,35,154,north,low,none,0
u_04035,34,1053,west,medium,none,0
u_04036,29,36,east,medium,none,0
u_04037,23,460,east,low,none,0
u_04038,43,402,east,high,none,0
u_04039,44,409,south,medium,none,0
u_04040,25,745,east,low,none,0
u_04041,36,173,central,medium,none,0
u_04042,59,166,north,medium,none,0
u_04043,18,746,east,medium,none,0
u_04044,74,574,south,medium,none,0
u_04045,46,930,north,high,none,0
u_04046,62,338,north,high,none,0
u_04047,66,330,west,medium,none,0
u_04048,52,698,east,medium,none,0
u_04049,57,851,east,low,none,0
u_04050,31,155,south,high,none,0
u_04051,52,1251,central,low,none,0
u_04052,65,281,central,medium,none,0
u_04053,62,457,west,low,none,0
u_04054,37,568,central,low,none,0
u_04055,73,758,south,low,none,0
u_04056,66,627,west,low,none,0
u_04057,30,415,east,low,none,0
u_04058,55,623,central,low,none,0
u_04059,66,304,south,medium,none,0
u_04060,63,263,south,medium,none,0
u_04061,66,406,east,medium,none,0
u_04062,25,823,south,medium,none,0
u_04063,60,560,west,high,none,0
u_04064,37,286,west,medium,none,0
u_04065,50,373,north,low,none,0
u_04066,43,720,east,low,none,0
u_04067,56,472,south,low,none,0
u_04068,38,434,central,high,none,0
u_04069,70,441,west,low,none,0
u_04070,66,162,east,medium,none,0
u_04071,59,86,east,low,none,0
u_04072,60,773,west,medium,none,0
u_04073,71,404,north,medium,none,0
u_04074,58,449,east,low,none,0
u_04075,26,293,south,medium,none,0
u_04076,41,940,central,high,none,0
u_04077,54,275,central,low,none,0
u_04078,66,324,west,medium,none,0
u_04079,58,763,east,medium,none,0
u_04080,34,282,central,high,none,0
u_04081,41,453,east,medium,none,0
u_04082,38,137,west,low,none,0
u_04083,68,204,north,high,none,0
u_04084,56,120,central,low,none,0
u_04085,72,417,south,low,none,0
u_04086,58,436,west,medium,none,0
u_04087,56,453,north,medium,none,0
u_04088,30,332,south,medium,none,0
u_04089,28,345,south,medium,none,0
u_04090,63,245,central,medium,none,0
u_04091,36,303,east,high,none,0
u_04092,28,143,west,medium,none,0
u_04093,30,500,south,medium,none,0
u_04094,63,646,central,low,none,0
u_04095,62,353,north,medium,none,0
u_04096,18,346,south,medium,none,0
u_04097,57,418,north,high,none,0
u_04098,61,925,west,low,none,0
u_04099,36,373,central,medium,none,0
u_04100,29,395,north,high,none,0
u_04101,25,1542,east,medium,none,0
u_04102,25,337,north,medium,none,0
u_04103,70,491,north,high,none,0
u_04104,62,478,central,medium,none,0
u_04105,29,307,central,medium,none,0
u_04106,65,512,south,low,none,0
u_04107,50,126,north,medium,none,0
u_04108,62,345,north,low,none,0
u_04109,43,200,central,low,none,0
u_04110,56,521,east,medium,none,0
u_04111,45,110,central,low,none,0
u_04112,22,592,east,high,none,0
u_04113,25,32,central,medium,none,0
u_04114,42,499,west,medium,ring_10,1
u_04115,44,176,north,low,none,0
u_04116,63,254,east,low,none,0
u_04117,40,333,west,low,none,0
u_04118,47,966,east,low,none,0
u_04119,62,174,south,high,none,0
u_04120,64,383,south,medium,none,0
u_04121,40,806,north,high,none,0
u_04122,66,395,west,medium,none,0
u_04123,64,548,west,medium,none,0
u_04124,37,738,south,medium,none,0
u_04125,35,249,north,low,none,0
u_04126,35,272,south,medium,none,0
u_04127,19,172,west,low,none,0
u_04128,21,812,east,medium,none,0
u_04129,47,1056,west,low,none,0
u_04130,50,136,north,medium,none,0
u_04131,53,465,west,low,none,0
u_04132,35,252,central,low,none,0
u_04133,54,262,west,medium,none,0
u_04134,36,567,central,low,none,0
u_04135,64,405,south,low,none,0
u_04136,45,534,central,medium,none,0
u_04137,57,1039,west,medium,none,0
u_04138,37,480,west,high,none,0
u_04139,66,580,west,medium,none,0
u_04140,50,721,north,high,none,0
u_04141,29,234,south,low,none,0
u_04142,68,615,central,medium,none,0
u_04143,32,258,east,medium,none,0
u_04144,58,147,central,low,none,0
u_04145,56,507,west,low,none,0
u_04146,19,161,east,medium,none,0
u_04147,46,407,east,medium,none,0
u_04148,58,347,central,low,none,0
u_04149,27,880,central,low,none,0
u_04150,19,160,central,medium,none,0
u_04151,68,482,central,low,none,0
u_04152,28,216,south,high,none,0
u_04153,30,110,north,high,none,0
u_04154,27,68,north,high,none,0
u_04155,31,165,central,low,none,0
u_04156,35,159,north,low,none,0
u_04157,68,71,central,high,none,0
u_04158,71,667,central,low,none,0
u_04159,26,778,central,low,none,0
u_04160,74,226,south,low,none,0
u_04161,56,287,west,low,none,0
u_04162,45,330,north,medium,none,0
u_04163,20,720,north,high,none,0
u_04164,37,729,south,medium,none,0
u_04165,23,476,south,medium,none,0
u_04166,44,466,central,low,none,0
u_04167,70,269,central,medium,none,0
u_04168,19,69,west,low,none,0
u_04169,46,321,north,low,none,0
u_04170,55,808,south,low,none,0
u_04171,20,242,west,medium,none,0
u_04172,33,301,north,low,none,0
u_04173,47,631,west,high,none,0
u_04174,57,292,west,high,none,0
u_04175,19,329,central,low,none,0
u_04176,34,640,west,medium,none,0
u_04177,58,68,central,medium,none,0
u_04178,29,156,north,high,none,0
u_04179,52,1118,north,high,none,0
u_04180,60,637,central,low,none,0
u_04181,18,690,east,low,none,0
u_04182,72,468,west,low,none,0
u_04183,62,507,north,medium,none,0
u_04184,32,248,west,medium,none,0
u_04185,43,1261,east,medium,none,0
u_04186,54,320,west,low,ring_07,1
u_04187,38,703,east,high,none,0
u_04188,66,278,south,low,none,0
u_04189,48,242,east,medium,none,0
u_04190,42,382,north,medium,none,0
u_04191,40,471,central,low,none,0
u_04192,41,839,central,medium,none,0
u_04193,74,1740,west,medium,none,0
u_04194,55,190,south,high,none,0
u_04195,45,591,west,high,none,0
u_04196,38,411,east,high,none,0
u_04197,71,84,central,medium,none,0
u_04198,60,954,east,medium,none,0
u_04199,35,295,central,low,none,0
u_04200,53,283,central,medium,none,0
u_04201,52,954,central,high,none,0
u_04202,62,373,north,low,none,0
u_04203,72,787,east,medium,none,0
u_04204,26,329,west,high,none,0
u_04205,70,539,south,high,none,0
u_04206,55,357,west,low,none,0
u_04207,47,214,east,medium,none,0
u_04208,61,550,south,low,none,0
u_04209,51,632,west,medium,none,0
u_04210,49,391,south,low,none,0
u_04211,20,69,east,low,none,0
u_04212,20,160,central,low,none,0
u_04213,45,267,east,medium,none,0
u_04214,61,909,north,medium,none,0
u_04215,32,377,south,medium,none,0
u_04216,58,899,east,high,none,0
u_04217,40,728,central,low,none,0
u_04218,57,282,central,medium,none,0
u_04219,28,446,east,medium,none,0
u_04220,65,642,west,low,none,0
u_04221,49,222,east,medium,none,0
u_04222,74,611,central,low,none,0
u_04223,71,566,east,medium,none,0
u_04224,53,213,north,medium,none,0
u_04225,50,532,west,medium,none,0
u_04226,41,364,east,low,none,0
u_04227,56,133,central,medium,none,0
u_04228,51,267,east,medium,none,0
u_04229,73,260,east,medium,none,0
u_04230,45,1008,south,medium,none,0
u_04231,54,163,east,medium,none,0
u_04232,24,242,north,low,none,0
u_04233,21,501,central,low,none,0
u_04234,54,405,south,medium,none,0
u_04235,73,340,east,medium,none,0
u_04236,18,336,west,low,none,0
u_04237,18,695,north,low,none,0
u_04238,64,217,north,low,none,0
u_04239,37,172,north,medium,none,0
u_04240,36,67,south,medium,none,0
u_04241,46,278,east,medium,none,0
u_04242,27,139,north,low,none,0
u_04243,35,313,east,medium,none,0
u_04244,45,89,west,medium,none,0
u_04245,52,310,east,low,none,0
u_04246,60,476,east,low,none,0
u_04247,64,379,east,medium,none,0
u_04248,48,579,central,high,none,0
u_04249,44,771,south,low,none,0
u_04250,28,468,east,high,none,0
u_04251,66,385,north,low,none,0
u_04252,66,511,central,low,none,0
u_04253,55,478,east,medium,none,0
u_04254,22,645,central,medium,none,0
u_04255,25,402,south,medium,none,0
u_04256,51,150,central,medium,none,0
u_04257,65,748,north,low,none,0
u_04258,69,94,east,medium,none,0
u_04259,73,611,north,low,none,0
u_04260,29,504,west,medium,none,0
u_04261,55,512,central,medium,none,0
u_04262,18,410,central,medium,none,0
u_04263,48,235,central,medium,none,0
u_04264,21,362,south,medium,none,0
u_04265,66,814,north,medium,none,0
u_04266,62,523,west,high,none,0
u_04267,67,526,south,medium,none,0
u_04268,22,827,south,medium,none,0
u_04269,47,887,east,medium,none,0
u_04270,73,629,west,medium,none,0
u_04271,41,1193,central,low,none,0
u_04272,20,521,central,medium,none,0
u_04273,28,628,east,low,none,0
u_04274,62,715,central,low,none,0
u_04275,21,860,north,medium,none,0
u_04276,43,199,central,low,none,0
u_04277,44,140,north,high,none,0
u_04278,63,158,east,medium,none,0
u_04279,71,279,east,medium,none,0
u_04280,60,730,north,low,none,0
u_04281,44,331,central,medium,none,0
u_04282,59,364,east,medium,none,0
u_04283,68,141,east,low,none,0
u_04284,67,153,north,high,none,0
u_04285,23,273,east,low,none,0
u_04286,32,227,central,medium,none,0
u_04287,70,637,east,medium,ring_08,1
u_04288,47,140,north,high,none,0
u_04289,59,167,central,medium,none,0
u_04290,54,477,west,medium,none,0
u_04291,54,334,north,high,none,0
u_04292,59,315,west,medium,none,0
u_04293,54,724,east,medium,none,0
u_04294,52,321,central,medium,none,0
u_04295,40,400,east,medium,none,0
u_04296,23,275,central,low,none,0
u_04297,21,364,south,low,none,0
u_04298,35,650,east,medium,none,0
u_04299,26,298,east,medium,none,0
u_04300,66,442,east,medium,none,0
u_04301,46,301,north,medium,none,0
u_04302,30,65,central,medium,none,0
u_04303,64,231,central,low,none,0
u_04304,69,269,central,medium,none,0
u_04305,34,398,north,high,none,0
u_04306,62,569,central,medium,none,0
u_04307,49,342,east,low,none,0
u_04308,65,294,west,medium,none,0
u_04309,39,463,south,medium,none,0
u_04310,21,385,central,medium,none,0
u_04311,22,139,north,medium,none,0
u_04312,54,902,north,low,none,0
u_04313,58,309,central,low,none,0
u_04314,66,385,west,low,none,0
u_04315,30,116,central,low,none,0
u_04316,51,751,north,medium,none,0
u_04317,62,281,south,medium,none,0
u_04318,39,961,west,medium,none,0
u_04319,70,373,central,low,none,0
u_04320,40,548,south,medium,none,0
u_04321,68,300,central,medium,none,0
u_04322,20,148,west,high,none,0
u_04323,59,500,north,low,none,0
u_04324,51,497,west,low,none,0
u_04325,49,52,east,medium,none,0
u_04326,62,136,central,medium,none,0
u_04327,68,741,south,high,none,0
u_04328,66,282,south,medium,none,0
u_04329,38,591,west,medium,none,0
u_04330,63,1238,west,medium,none,0
u_04331,61,517,west,low,none,0
u_04332,38,377,south,high,none,0
u_04333,61,229,north,low,none,0
u_04334,28,464,south,low,none,0
u_04335,56,499,north,high,ring_08,1
u_04336,21,404,west,low,none,0
u_04337,68,606,east,low,none,0
u_04338,18,159,south,low,none,0
u_04339,45,409,west,medium,none,0
u_04340,41,378,south,low,none,0
u_04341,52,256,west,medium,none,0
u_04342,30,491,south,medium,none,0
u_04343,64,147,central,high,ring_09,1
u_04344,51,219,south,medium,none,0
u_04345,28,304,central,medium,none,0
u_04346,53,337,north,medium,none,0
u_04347,68,507,south,low,none,0
u_04348,34,542,north,low,none,0
u_04349,52,214,east,medium,none,0
u_04350,35,956,central,medium,none,0
u_04351,57,488,south,medium,none,0
u_04352,39,1130,north,low,none,0
u_04353,74,849,west,low,none,0
u_04354,41,260,north,medium,none,0
u_04355,36,146,south,medium,none,0
u_04356,54,118,east,medium,none,0
u_04357,56,58,central,medium,none,0
u_04358,38,446,west,high,none,0
u_04359,25,245,north,high,none,0
u_04360,45,563,south,medium,none,0
u_04361,22,255,south,medium,none,0
u_04362,34,212,central,low,none,0
u_04363,54,541,west,medium,none,0
u_04364,53,1302,north,medium,none,0
u_04365,71,837,north,high,none,0
u_04366,36,547,north,low,none,0
u_04367,44,786,central,medium,none,0
u_04368,70,511,central,high,none,0
u_04369,51,52,west,medium,none,0
u_04370,28,612,north,medium,none,0
u_04371,71,535,north,low,none,0
u_04372,62,690,west,low,none,0
u_04373,64,244,west,low,none,0
u_04374,29,757,west,medium,none,0
u_04375,71,157,south,low,none,0
u_04376,38,425,west,low,none,0
u_04377,71,382,east,medium,none,0
u_04378,28,34,central,medium,none,0
u_04379,56,265,west,medium,none,0
u_04380,45,530,south,high,none,0
u_04381,22,270,east,low,none,0
u_04382,34,904,south,medium,none,0
u_04383,73,447,south,medium,none,0
u_04384,37,322,south,low,none,0
u_04385,58,759,south,medium,none,0
u_04386,63,288,north,medium,none,0
u_04387,29,168,central,medium,none,0
u_04388,23,557,north,low,none,0
u_04389,34,144,east,medium,none,0
u_04390,68,274,north,high,none,0
u_04391,36,397,east,low,none,0
u_04392,43,319,west,medium,none,0
u_04393,65,1914,east,medium,none,0
u_04394,61,514,north,low,none,0
u_04395,61,358,north,medium,none,0
u_04396,69,249,east,low,none,0
u_04397,49,485,north,high,none,0
u_04398,23,779,east,medium,none,0
u_04399,72,104,south,high,none,0
u_04400,53,477,central,low,none,0
u_04401,55,344,east,low,none,0
u_04402,28,632,south,medium,none,0
u_04403,50,400,south,high,none,0
u_04404,41,525,south,medium,none,0
u_04405,40,1174,south,medium,none,0
u_04406,32,645,east,medium,none,0
u_04407,44,318,north,low,none,0
u_04408,28,187,south,medium,none,0
u_04409,74,345,west,medium,none,0
u_04410,68,189,south,low,none,0
u_04411,67,424,north,low,none,0
u_04412,34,425,north,medium,none,0
u_04413,68,123,central,medium,none,0
u_04414,70,416,central,medium,none,0
u_04415,31,965,south,medium,none,0
u_04416,44,406,south,medium,none,0
u_04417,35,294,central,medium,none,0
u_04418,45,614,south,medium,none,0
u_04419,68,350,west,medium,none,0
u_04420,64,369,east,medium,none,0
u_04421,64,759,central,medium,none,0
u_04422,21,199,central,medium,none,0
u_04423,24,682,north,medium,none,0
u_04424,62,118,south,low,none,0
u_04425,52,1256,central,low,none,0
u_04426,65,204,central,low,none,0
u_04427,26,412,west,low,none,0
u_04428,25,873,south,medium,none,0
u_04429,69,121,east,medium,none,0
u_04430,62,271,west,medium,none,0
u_04431,34,649,east,medium,none,0
u_04432,34,85,north,medium,none,0
u_04433,66,533,central,low,none,0
u_04434,50,484,west,low,none,0
u_04435,49,75,east,medium,none,0
u_04436,25,65,south,low,none,0
u_04437,36,58,north,low,none,0
u_04438,55,469,north,low,none,0
u_04439,20,227,central,low,none,0
u_04440,22,111,central,low,ring_17,1
u_04441,30,712,east,medium,none,0
u_04442,64,915,east,low,ring_15,1
u_04443,63,880,north,low,none,0
u_04444,48,413,east,medium,none,0
u_04445,72,68,central,low,none,0
u_04446,33,107,north,medium,none,0
u_04447,67,158,north,low,none,0
u_04448,49,237,south,high,none,0
u_04449,39,865,south,medium,none,0
u_04450,46,493,east,medium,none,0
u_04451,39,397,east,low,none,0
u_04452,60,427,central,low,none,0
u_04453,20,687,central,medium,none,0
u_04454,71,660,south,medium,none,0
u_04455,27,394,north,low,none,0
u_04456,59,776,west,high,none,0
u_04457,38,274,west,medium,none,0
u_04458,33,636,east,medium,none,0
u_04459,29,763,west,high,none,0
u_04460,19,683,west,medium,none,0
u_04461,58,182,south,medium,ring_11,1
u_04462,41,334,north,high,none,0
u_04463,52,81,central,high,none,0
u_04464,73,135,south,high,none,0
u_04465,47,319,central,low,none,0
u_04466,74,408,south,medium,none,0
u_04467,47,492,south,low,none,0
u_04468,64,133,west,medium,none,0
u_04469,52,351,central,low,none,0
u_04470,36,704,south,medium,none,0
u_04471,67,456,west,low,none,0
u_04472,25,550,east,medium,none,0
u_04473,43,408,central,medium,none,0
u_04474,66,223,south,low,none,0
u_04475,57,170,east,medium,none,0
u_04476,24,333,west,medium,none,0
u_04477,47,593,south,low,none,0
u_04478,24,197,west,high,none,0
u_04479,20,268,west,medium,none,0
u_04480,18,392,west,low,none,0
u_04481,53,1021,central,high,none,0
u_04482,42,477,east,medium,none,0
u_04483,54,468,east,medium,none,0
u_04484,18,300,north,medium,none,0
u_04485,32,1045,south,medium,none,0
u_04486,54,416,west,medium,none,0
u_04487,30,722,south,low,none,0
u_04488,57,171,east,medium,none,0
u_04489,25,359,east,low,none,0
u_04490,22,1770,west,medium,none,0
u_04491,26,423,central,medium,none,0
u_04492,18,291,west,medium,none,0
u_04493,53,739,west,medium,none,0
u_04494,52,313,north,low,none,0
u_04495,19,328,central,low,none,0
u_04496,57,88,south,low,none,0
u_04497,40,55,central,high,none,0
u_04498,26,508,west,medium,none,0
u_04499,51,272,west,high,none,0
u_04500,63,571,west,low,none,0
u_04501,31,485,west,medium,none,0
u_04502,21,409,west,medium,none,0
u_04503,47,329,central,medium,none,0
u_04504,48,207,west,medium,none,0
u_04505,55,194,east,medium,none,0
u_04506,28,116,east,medium,none,0
