transaction_id,user_id,timestamp,amount,merchant_id,device_id,ip_id,card_id,is_online,is_fraud,ring_id,ring_type
tx_0018832,u_04915,2026-02-02 10:16:00,36.76,m_0690,d_003565,ip_005466,c_004714,0,0,none,none
tx_0018833,u_03870,2026-04-17 10:33:00,13.34,m_0258,d_006594,ip_000706,c_005348,1,0,none,none
tx_0018834,u_06317,2026-04-03 05:29:00,25.78,m_0445,d_008505,ip_002121,c_008849,0,0,none,none
tx_0018835,u_05969,2026-02-18 22:34:00,31.72,m_0790,d_002465,bip_014,c_002172,0,0,none,none
tx_0018836,u_07593,2026-03-08 22:41:00,23.03,m_0061,d_003235,ip_001841,c_007868,0,0,none,none
tx_0018837,u_07732,2026-03-19 13:04:00,17.24,m_0860,d_001795,ip_007555,c_003809,0,0,none,none
tx_0018838,u_03739,2026-02-26 16:24:00,33.92,m_1119,d_007908,ip_001641,c_007980,0,0,none,none
tx_0018839,u_03659,2026-01-15 18:20:00,99.32,m_0439,d_003858,ip_005140,c_007054,1,0,none,none
tx_0018840,u_02462,2026-02-26 21:29:00,94.78,m_1001,d_008753,ip_000504,c_007761,0,0,none,none
tx_0018841,u_00748,2026-04-16 22:25:00,27.04,m_0952,d_006474,ip_005908,c_002001,1,0,none,none
tx_0018842,u_06299,2026-04-01 06:32:00,54.96,m_0836,d_003304,ip_002329,c_008919,0,0,none,none
tx_0018843,u_06598,2026-04-23 11:41:00,28.96,m_0783,d_001888,ip_006050,c_003389,1,0,none,none
tx_0018844,u_03205,2026-02-26 22:49:00,31.4,m_0916,d_008376,ip_003286,c_002961,0,0,none,none
tx_0018845,u_03886,2026-04-18 07:30:00,16.84,m_0111,d_002964,ip_010123,c_003548,1,0,none,none
tx_0018846,u_02842,2026-04-01 09:46:00,8.86,m_1105,d_007630,ip_007944,c_008950,1,0,none,none
tx_0018847,u_02884,2026-03-05 09:13:00,61.67,m_0134,d_007276,ip_001875,c_001870,0,0,none,none
tx_0018848,u_05595,2026-03-04 14:19:00,15.07,m_0370,d_001901,ip_009891,c_006643,1,0,none,none
tx_0018849,u_00267,2026-02-15 21:13:00,3.16,m_0551,d_007541,ip_005856,rc_15_00,1,0,ring_15,promo_abuse
tx_0018850,u_03419,2026-03-21 11:08:00,30.43,m_0437,d_004616,ip_002650,c_008737,1,0,none,none
tx_0018851,u_00975,2026-04-30 13:02:00,12.27,m_0074,d_001202,ip_006973,c_000611,1,0,none,none
tx_0018852,u_06642,2026-01-02 12:15:00,18.21,m_0614,d_009039,ip_006269,c_008095,1,0,none,none
tx_0018853,u_05250,2026-04-22 20:45:00,90.09,m_0426,d_006100,ip_006548,c_001204,1,0,none,none
tx_0018854,u_01142,2026-04-08 10:12:00,42.11,m_0234,d_001157,ip_010074,c_005673,1,0,none,none
tx_0018855,u_00592,2026-03-08 10:32:00,51.8,m_0023,d_005809,ip_001207,c_002915,0,0,none,none
tx_0018856,u_06400,2026-03-05 17:52:00,32.98,m_0637,d_006638,ip_001184,c_000533,1,0,none,none
tx_0018857,u_06944,2026-04-04 11:19:00,12.11,m_0829,d_000392,ip_000729,c_003410,1,0,none,none
tx_0018858,u_07919,2026-03-24 20:47:00,25.57,m_0002,d_003115,ip_009500,c_000486,1,0,none,none
tx_0018859,u_02298,2026-04-11 06:32:00,4.33,m_1011,d_003258,ip_000915,c_002169,0,0,none,none
tx_0018860,u_07900,2026-02-05 12:16:00,16.37,m_0753,d_003001,ip_010067,c_008166,0,0,none,none
tx_0018861,u_04312,2026-04-24 17:35:00,93.71,m_0194,d_008888,ip_005699,c_001067,1,0,none,none
tx_0018862,u_04696,2026-02-23 21:56:00,39.13,m_0126,d_006031,ip_009471,c_001862,1,0,none,none
tx_0018863,u_00027,2026-03-19 06:03:00,25.11,m_0748,d_005444,ip_010413,c_002080,0,0,none,none
tx_0018864,u_02671,2026-01-08 14:23:00,11.98,m_1106,d_002500,ip_007404,c_000929,0,0,none,none
tx_0018865,u_07551,2026-04-05 22:18:00,30.92,m_0193,d_004898,ip_000844,c_007695,0,0,none,none
tx_0018866,u_00661,2026-04-06 19:52:00,87.15,m_0730,d_001639,ip_007883,c_002432,1,1,none,none
tx_0018867,u_06479,2026-01-20 01:57:00,26.35,m_0603,d_007185,ip_009402,c_006930,0,0,none,none
tx_0018868,u_03082,2026-01-12 15:35:00,59.84,m_1150,d_003325,ip_004904,c_004156,0,0,none,none
tx_0018869,u_00947,2026-02-08 16:10:00,24.57,m_0183,d_009461,ip_008834,c_008547,0,0,none,none
tx_0018870,u_00931,2026-03-12 09:05:00,38.69,m_0267,d_002501,ip_003884,c_005189,0,0,none,none
tx_0018871,u_03766,2026-02-16 08:57:00,22.67,m_0481,d_003853,ip_005126,c_004229,1,0,none,none
tx_0018872,u_02555,2026-03-25 22:02:00,92.63,m_1058,d_005105,ip_003709,c_006010,0,0,none,none
tx_0018873,u_05354,2026-03-10 19:19:00,29.37,m_0577,d_004286,ip_009236,c_000685,1,0,none,none
tx_0018874,u_00855,2026-01-21 12:08:00,92.3,m_0404,d_006169,ip_009022,c_000510,0,0,none,none
tx_0018875,u_07037,2026-03-11 14:37:00,21.53,m_0510,d_001622,ip_006867,c_004274,0,0,none,none
tx_0018876,u_04197,2026-04-12 22:10:00,26.58,m_0568,d_007625,ip_003467,c_003899,0,0,none,none
tx_0018877,u_02236,2026-03-09 11:36:00,17.32,m_0784,d_009941,ip_009272,c_002873,1,0,none,none
tx_0018878,u_05024,2026-01-22 11:27:00,34.84,m_0768,d_009669,ip_008852,c_003095,1,0,none,none
tx_0018879,u_04004,2026-02-16 07:55:00,6.39,m_0747,d_007147,bip_029,c_001927,1,0,none,none
tx_0018880,u_02544,2026-03-22 16:40:00,6.42,m_0298,d_009481,ip_009208,c_006212,0,0,none,none
tx_0018881,u_00671,2026-03-22 11:55:00,81.49,m_0296,d_008885,ip_003058,c_007152,0,0,none,none
tx_0018882,u_07612,2026-04-27 14:44:00,48.5,m_0713,d_000705,ip_007088,c_005579,1,0,none,none
tx_0018883,u_02518,2026-02-09 06:18:00,19.25,m_0413,d_004627,ip_004377,c_004892,0,0,none,none
tx_0018884,u_01133,2026-03-07 09:20:00,100.35,m_0750,d_001278,ip_004246,c_001869,1,0,none,none
tx_0018885,u_03523,2026-01-20 10:32:00,41.75,m_0537,d_007767,ip_000373,c_001321,0,0,none,none
tx_0018886,u_06437,2026-03-27 09:29:00,42.92,m_0127,d_005800,ip_000779,c_007400,1,0,none,none
tx_0018887,u_04695,2026-03-06 16:30:00,9.18,m_0323,d_003088,ip_003595,c_008011,0,0,none,none
tx_0018888,u_03407,2026-02-12 11:11:00,15.6,m_1179,d_003506,ip_006343,c_002700,0,0,none,none
tx_0018889,u_03329,2026-04-30 18:46:00,113.28,m_0162,d_006483,ip_004076,c_005829,0,0,none,none
tx_0018890,u_07622,2026-01-13 14:59:00,38.11,m_0966,d_004451,ip_008124,c_000664,0,0,none,none
tx_0018891,u_07276,2026-02-25 11:58:00,103.82,m_0581,d_006589,ip_006616,c_000104,1,0,none,none
tx_0018892,u_03014,2026-04-19 07:45:00,11.14,m_0258,d_000783,ip_007293,c_005950,0,0,none,none
tx_0018893,u_01463,2026-03-18 14:44:00,16.48,m_0757,d_007511,ip_009704,c_006219,1,0,none,none
tx_0018894,u_05593,2026-01-16 09:06:00,21.09,m_0604,d_006461,ip_003684,c_008559,1,0,none,none
tx_0018895,u_00822,2026-04-01 14:41:00,18.85,m_1138,d_009794,ip_005313,c_002531,1,0,none,none
tx_0018896,u_06798,2026-01-08 09:56:00,24.51,m_1105,d_008448,ip_001697,c_000995,0,0,none,none
tx_0018897,u_01200,2026-04-10 02:52:00,21.19,m_0835,d_002471,ip_000865,c_008238,0,0,none,none
tx_0018898,u_07595,2026-04-17 15:02:00,2.1,m_0280,d_000111,ip_003942,c_005776,1,0,none,none
tx_0018899,u_04382,2026-04-12 23:32:00,15.57,m_0752,d_004558,ip_005401,c_004315,0,0,none,none
tx_0018900,u_00664,2026-01-19 16:20:00,35.5,m_0043,d_007697,ip_008697,c_008883,0,0,none,none
tx_0018901,u_03811,2026-01-24 14:14:00,15.73,m_1132,d_009680,ip_005839,c_006917,1,0,none,none
tx_0018902,u_00012,2026-01-26 16:08:00,30.26,m_0674,d_003566,ip_007388,c_001277,0,0,none,none
tx_0018903,u_05889,2026-03-12 19:37:00,72.05,m_0704,d_004228,ip_009173,c_004155,1,0,none,none
tx_0018904,u_04555,2026-01-21 07:07:00,197.42,m_0450,d_006450,ip_009612,c_005884,0,0,none,none
tx_0018905,u_02525,2026-02-28 22:59:00,7.54,m_0313,d_003771,ip_003143,c_003655,1,0,none,none
tx_0018906,u_01285,2026-02-11 13:05:00,18.09,m_0290,d_005231,ip_002823,c_008444,0,0,none,none
tx_0018907,u_03358,2026-04-05 08:22:00,27.96,m_1141,d_009482,ip_007474,c_007904,1,0,none,none
tx_0018908,u_00490,2026-01-03 17:43:00,50.45,m_0597,d_004748,ip_004333,c_007498,0,0,none,none
tx_0018909,u_03909,2026-03-07 23:39:00,21.28,m_1018,d_000922,ip_000121,c_005860,0,0,none,none
tx_0018910,u_03714,2026-03-24 12:21:00,33.04,m_0255,d_002097,ip_007343,c_005475,1,0,none,none
tx_0018911,u_04383,2026-03-20 17:27:00,21.02,m_0998,d_008364,ip_004813,c_006316,0,0,none,none
tx_0018912,u_05495,2026-01-14 11:43:00,8.31,m_0468,d_004504,bip_007,c_000429,0,0,none,none
tx_0018913,u_03760,2026-01-24 11:18:00,13.04,m_0521,d_000128,ip_005864,c_003170,0,0,none,none
tx_0018914,u_03442,2026-04-28 23:40:00,5.46,m_0890,d_004013,ip_000690,c_006980,1,0,none,none
tx_0018915,u_00367,2026-03-14 08:39:00,156.6,m_0081,d_008066,ip_007344,c_003873,0,0,none,none
tx_0018916,u_00691,2026-02-25 22:33:00,13.77,m_0034,d_003186,ip_002940,c_004968,1,0,none,none
tx_0018917,u_07955,2026-03-29 16:54:00,38.87,m_0458,d_009804,ip_009729,c_003151,0,0,none,none
tx_0018918,u_07335,2026-03-31 14:30:00,33.1,m_0142,d_000225,ip_001431,c_005640,1,0,none,none
tx_0018919,u_04297,2026-01-22 15:22:00,35.78,m_1015,d_005518,ip_004291,c_007525,0,0,none,none
tx_0018920,u_03737,2026-02-20 17:43:00,19.7,m_0968,d_003920,ip_005169,c_001277,0,0,none,none
tx_0018921,u_04036,2026-03-10 09:12:00,25.48,m_0984,d_003718,ip_001558,c_000381,1,0,none,none
tx_0018922,u_00824,2026-04-15 13:08:00,15.86,m_0806,d_000163,ip_010022,c_008327,1,0,none,none
tx_0018923,u_01076,2026-03-07 11:02:00,29.64,m_0104,d_000328,ip_005185,c_008523,0,0,none,none
tx_0018924,u_02282,2026-03-29 11:03:00,36.21,m_0962,d_004838,ip_000877,c_001191,1,0,none,none
tx_0018925,u_07172,2026-01-02 13:59:00,24.76,m_0925,d_002904,ip_001368,c_002476,1,0,none,none
tx_0018926,u_05889,2026-01-23 11:00:00,79.52,m_0572,d_004228,ip_009173,c_004155,0,0,none,none
tx_0018927,u_05839,2026-02-28 10:38:00,13.82,m_0793,d_007684,ip_003379,c_002924,0,0,none,none
tx_0018928,u_07053,2026-03-29 05:43:00,25.24,m_0211,d_005211,ip_003931,c_002554,0,0,none,none
tx_0018929,u_06793,2026-03-30 21:48:00,24.58,m_1043,d_007070,ip_005879,c_004329,0,0,none,none
tx_0018930,u_02597,2026-03-12 13:38:00,28.18,m_0283,d_007959,ip_000277,c_006346,0,0,none,none
tx_0018931,u_02644,2026-02-18 14:18:00,40.55,m_0019,d_003236,ip_001340,c_003246,0,0,none,none
tx_0018932,u_07900,2026-02-04 15:45:00,24.26,m_1166,d_003001,ip_001208,c_008166,0,0,none,none
tx_0018933,u_03417,2026-01-21 21:32:00,109.87,m_0020,d_007471,ip_001121,c_003082,1,0,none,none
tx_0018934,u_02887,2026-03-16 17:54:00,17.75,m_0936,d_005593,ip_004243,c_004340,0,0,none,none
tx_0018935,u_01853,2026-01-15 02:48:00,8.81,m_0174,rd_00_00,rip_00_01,c_008069,1,1,ring_00,account_farm
tx_0018936,u_04626,2026-04-08 15:24:00,8.46,m_0470,d_009721,ip_004764,c_007563,1,0,none,none
tx_0018937,u_06899,2026-01-10 11:37:00,39.53,m_0941,d_004667,ip_007949,c_004894,1,0,none,none
tx_0018938,u_04190,2026-04-12 12:56:00,21.14,m_0844,d_006426,ip_003948,c_002968,0,0,none,none
tx_0018939,u_06057,2026-04-06 09:15:00,9.24,m_0995,d_007759,ip_003866,c_003925,1,0,none,none
tx_0018940,u_01903,2026-04-26 16:39:00,96.71,m_0808,d_004913,ip_008037,c_001971,0,0,none,none
tx_0018941,u_07516,2026-03-08 20:03:00,21.52,m_0405,d_001134,ip_007547,c_000975,1,0,none,none
tx_0018942,u_07238,2026-04-01 21:44:00,51.43,m_0136,d_004183,ip_009463,c_008713,0,0,none,none
tx_0018943,u_05543,2026-02-11 17:14:00,11.86,m_0735,d_004768,ip_002589,c_008353,1,0,none,none
tx_0018944,u_01342,2026-04-22 12:45:00,36.14,m_0166,d_008376,ip_002369,c_008058,0,0,none,none
tx_0018945,u_06276,2026-01-28 00:54:00,104.81,m_0606,d_003422,ip_006069,c_001060,0,0,none,none
tx_0018946,u_00550,2026-02-03 11:37:00,16.02,m_0440,d_006872,ip_000980,c_005471,0,0,none,none
tx_0018947,u_07121,2026-02-09 11:44:00,14.68,m_1086,d_002084,ip_003987,c_002179,1,0,none,none
tx_0018948,u_06345,2026-03-23 19:29:00,12.27,m_0760,d_009073,ip_007730,c_005791,0,0,none,none
tx_0018949,u_00799,2026-01-24 17:45:00,22.12,m_0089,d_002641,ip_003685,c_003772,0,0,none,none
tx_0018950,u_00751,2026-02-01 12:02:00,149.26,m_0265,d_005173,ip_008502,c_007087,0,0,none,none
tx_0018951,u_02385,2026-03-23 12:39:00,47.4,m_0585,d_001853,ip_009107,c_007586,0,0,none,none
tx_0018952,u_03140,2026-01-26 16:25:00,108.76,m_0322,d_007272,ip_005600,c_006176,1,0,none,none
tx_0018953,u_02077,2026-03-23 11:16:00,12.47,m_0335,d_001668,ip_008054,c_004964,0,0,none,none
tx_0018954,u_04232,2026-03-21 14:06:00,59.22,m_0801,d_000332,bip_000,c_001326,0,0,none,none
tx_0018955,u_00627,2026-04-02 21:00:00,19.83,m_0656,d_002918,ip_007054,c_006641,1,0,none,none
tx_0018956,u_07302,2026-03-20 07:29:00,27.72,m_0376,d_008775,ip_009953,c_005038,0,0,none,none
tx_0018957,u_04957,2026-03-18 22:58:00,5.15,m_0529,rd_12_01,ip_003270,c_001928,1,0,ring_12,account_farm
tx_0018958,u_01904,2026-01-08 15:32:00,29.72,m_0357,d_009210,ip_005984,c_003717,1,0,none,none
tx_0018959,u_04013,2026-02-01 12:55:00,19.73,m_0863,d_008732,ip_008340,c_004196,1,0,none,none
tx_0018960,u_04142,2026-01-22 08:25:00,20.87,m_0074,d_000857,ip_002881,c_005816,1,0,none,none
tx_0018961,u_06430,2026-01-24 09:32:00,15.74,m_0598,d_005332,bip_010,c_000746,0,0,none,none
tx_0018962,u_00078,2026-02-14 09:06:00,9.54,m_0268,d_007067,ip_009418,c_002161,1,1,none,none
tx_0018963,u_04860,2026-01-28 20:58:00,11.94,m_0078,d_007478,ip_001142,c_007987,0,0,none,none
tx_0018964,u_07534,2026-04-06 06:33:00,51.39,m_0615,d_002425,ip_007594,c_004596,0,0,none,none
tx_0018965,u_07749,2026-03-25 10:15:00,99.28,m_0475,d_001311,ip_001556,c_004481,1,0,none,none
tx_0018966,u_05794,2026-04-06 04:36:00,19.55,m_1110,d_003776,ip_004754,c_000586,1,0,none,none
tx_0018967,u_04509,2026-03-06 05:27:00,18.24,m_0680,d_003716,ip_008545,c_004306,1,0,none,none
tx_0018968,u_06418,2026-04-24 11:25:00,60.78,m_1096,d_005635,ip_002000,c_000240,1,0,none,none
tx_0018969,u_00170,2026-02-16 14:10:00,101.53,m_0281,rd_10_00,rip_10_00,rc_10_00,1,0,ring_10,shared_devices
tx_0018970,u_00332,2026-03-09 11:05:00,14.02,m_1030,d_001080,ip_002105,c_006564,1,0,none,none
tx_0018971,u_07646,2026-02-24 09:35:00,27.01,m_0898,d_008809,ip_000263,c_004690,0,0,none,none
tx_0018972,u_00424,2026-02-09 19:26:00,28.07,m_0397,d_001681,ip_003105,c_004922,1,0,none,none
tx_0018973,u_03225,2026-01-28 22:55:00,63.36,m_0754,d_007828,ip_002870,c_003459,1,0,none,none
tx_0018974,u_05275,2026-02-09 13:52:00,29.75,m_0920,d_005399,ip_010130,c_002976,0,0,none,none
tx_0018975,u_05490,2026-03-29 11:02:00,19.47,m_0046,d_001646,ip_006306,c_004668,0,0,none,none
tx_0018976,u_00707,2026-02-27 11:37:00,19.21,m_0437,d_007958,ip_004879,c_002556,1,0,none,none
tx_0018977,u_02115,2026-02-22 19:07:00,35.26,m_0187,d_000396,ip_006861,c_000440,1,0,none,none
tx_0018978,u_07959,2026-03-11 14:19:00,63.36,m_0695,d_002390,ip_002297,c_003455,1,0,none,none
tx_0018979,u_04607,2026-03-18 00:47:00,45.07,m_0655,d_007235,ip_008312,c_001852,0,0,none,none
tx_0018980,u_02821,2026-02-20 12:15:00,48.6,m_0160,d_001575,ip_002591,c_002526,0,0,none,none
tx_0018981,u_03616,2026-01-05 15:31:00,76.3,m_0281,d_009344,ip_006848,c_006923,1,0,none,none
tx_0018982,u_06743,2026-02-27 18:37:00,25.2,m_0234,d_008887,ip_007765,c_007376,1,0,none,none
tx_0018983,u_04862,2026-02-01 13:43:00,17.5,m_1025,d_002753,ip_002182,c_004988,0,0,none,none
tx_0018984,u_02733,2026-01-09 00:42:00,152.44,m_1158,d_007704,ip_005298,c_002797,0,0,none,none
tx_0018985,u_04032,2026-03-10 20:37:00,38.34,m_1147,d_003201,ip_003020,c_001691,0,0,none,none
tx_0018986,u_05559,2026-03-23 17:52:00,10.1,m_0281,d_009758,ip_004338,c_000945,1,0,none,none
tx_0018987,u_01649,2026-01-20 13:19:00,36.74,m_0048,rd_00_00,ip_003750,c_007829,1,0,ring_00,account_farm
tx_0018988,u_03686,2026-02-27 06:20:00,15.59,m_0462,d_007881,ip_002908,c_002045,1,0,none,none
tx_0018989,u_01953,2026-03-04 19:46:00,43.45,m_0901,d_006155,ip_004436,c_008017,0,0,none,none
tx_0018990,u_07629,2026-03-15 08:11:00,20.27,m_0776,d_009937,ip_000644,c_001955,0,0,none,none
tx_0018991,u_03431,2026-02-20 10:51:00,16.21,m_0316,d_006679,ip_003550,c_000517,0,0,none,none
tx_0018992,u_03212,2026-02-25 09:46:00,56.77,m_0094,d_002938,ip_003425,c_007006,1,0,none,none
tx_0018993,u_07938,2026-03-04 13:32:00,53.45,m_0660,d_006077,ip_001739,c_000925,0,0,none,none
tx_0018994,u_01443,2026-01-07 11:30:00,16.28,m_0439,d_001650,ip_010343,c_003766,0,0,none,none
tx_0018995,u_06639,2026-03-24 05:52:00,29.55,m_0861,d_009901,ip_006973,c_002399,0,0,none,none
tx_0018996,u_04654,2026-03-18 17:17:00,22.56,m_0054,d_004451,bip_017,c_002767,1,0,none,none
tx_0018997,u_05506,2026-02-16 03:43:00,29.98,m_1039,d_009533,ip_008796,c_008695,1,0,none,none
tx_0018998,u_03349,2026-04-06 16:01:00,14.44,m_0517,d_005545,ip_010207,c_007958,1,0,none,none
tx_0018999,u_02776,2026-03-19 15:36:00,15.59,m_0341,d_003698,ip_004440,c_001536,1,0,none,none
tx_0019000,u_04163,2026-04-29 08:09:00,18.12,m_0001,rd_12_01,rip_12_00,c_000090,1,0,ring_12,account_farm
tx_0019001,u_06854,2026-02-03 11:19:00,14.25,m_0055,d_005690,bip_012,c_006040,1,0,none,none
tx_0019002,u_06441,2026-02-01 23:33:00,18.08,m_0113,d_002124,ip_007033,c_002333,0,0,none,none
tx_0019003,u_02614,2026-04-04 07:05:00,13.45,m_0454,d_004621,ip_002131,c_001786,1,0,none,none
tx_0019004,u_05722,2026-01-05 22:17:00,6.66,m_0162,d_000187,ip_007478,c_004992,0,0,none,none
tx_0019005,u_00728,2026-03-11 11:38:00,28.63,m_0432,d_009589,ip_002253,c_002051,1,0,none,none
tx_0019006,u_04398,2026-04-08 14:06:00,14.12,m_0768,d_007416,ip_006397,c_000125,0,0,none,none
tx_0019007,u_03644,2026-02-20 18:28:00,174.76,m_0439,d_006308,ip_008659,c_003400,0,0,none,none
tx_0019008,u_04279,2026-03-08 14:38:00,31.54,m_0446,d_008050,ip_006171,c_000052,1,0,none,none
tx_0019009,u_04290,2026-01-22 21:30:00,63.06,m_0982,d_003507,ip_008073,c_004158,0,0,none,none
tx_0019010,u_05085,2026-01-04 06:27:00,102.47,m_0694,d_004063,ip_005050,c_003219,1,0,none,none
tx_0019011,u_06230,2026-04-26 14:09:00,22.28,m_0303,d_007005,bip_011,c_007617,0,0,none,none
tx_0019012,u_05714,2026-03-25 11:01:00,18.86,m_0553,d_002067,ip_005453,c_008575,1,0,none,none
tx_0019013,u_01747,2026-03-02 10:21:00,69.6,m_0660,d_008070,ip_000152,c_004532,0,0,none,none
tx_0019014,u_00772,2026-04-09 10:50:00,20.42,m_0460,d_003473,ip_001904,c_007973,0,0,none,none
tx_0019015,u_07470,2026-03-09 21:13:00,4.98,m_0555,d_007525,ip_000497,c_002093,0,0,none,none
tx_0019016,u_07543,2026-02-07 17:16:00,29.44,m_0563,bd_001,bip_001,c_005756,1,0,none,none
tx_0019017,u_03419,2026-03-20 13:42:00,34.04,m_0564,d_004616,ip_002650,c_008737,0,0,none,none
tx_0019018,u_05948,2026-02-26 19:55:00,17.77,m_1148,d_003418,ip_004839,c_007787,0,0,none,none
tx_0019019,u_02039,2026-04-12 18:34:00,16.78,m_0778,d_002326,ip_008154,c_007034,0,0,none,none
tx_0019020,u_03017,2026-02-24 11:39:00,35.82,m_0840,d_003564,ip_001606,c_002458,0,0,none,none
tx_0019021,u_06134,2026-01-02 18:12:00,97.16,m_0144,d_001702,ip_008422,c_006632,0,0,none,none
tx_0019022,u_00115,2026-03-12 20:03:00,25.43,m_1080,d_001552,ip_009461,c_006137,1,0,none,none
tx_0019023,u_03030,2026-01-26 12:40:00,38.52,m_0114,d_005064,ip_001057,c_005440,1,0,none,none
tx_0019024,u_00056,2026-03-06 22:03:00,17.35,m_0408,d_009608,ip_001536,c_004602,0,0,none,none
tx_0019025,u_07194,2026-01-14 06:14:00,13.75,m_0657,d_009485,ip_001371,c_000124,1,0,none,none
tx_0019026,u_02377,2026-04-12 19:16:00,27.38,m_0717,d_003567,ip_009189,c_007980,0,0,none,none
tx_0019027,u_05545,2026-01-03 18:09:00,41.16,m_0491,d_003475,ip_005062,c_000227,1,0,none,none
tx_0019028,u_01836,2026-04-30 00:19:00,20.09,m_0462,d_005801,ip_006193,c_001236,0,0,none,none
tx_0019029,u_06845,2026-01-26 00:42:00,47.02,m_0487,rd_09_00,ip_010070,c_007913,1,1,ring_09,mule_merchants
tx_0019030,u_05272,2026-04-28 13:03:00,6.2,m_0277,d_002700,ip_004442,c_003404,1,0,none,none
tx_0019031,u_06044,2026-03-11 05:08:00,29.19,m_0206,d_006590,ip_008594,c_008016,1,0,none,none
tx_0019032,u_00952,2026-04-12 18:14:00,30.42,m_0951,d_009158,ip_006029,c_005903,0,0,none,none
tx_0019033,u_00614,2026-01-09 09:06:00,55.38,m_1175,d_007882,ip_003848,c_007999,1,0,none,none
tx_0019034,u_03327,2026-02-16 09:38:00,22.85,m_0916,d_007825,ip_004520,c_005247,0,0,none,none
tx_0019035,u_02163,2026-03-16 12:44:00,68.76,m_0134,d_004166,ip_004139,c_005030,1,0,none,none
tx_0019036,u_06518,2026-02-17 22:38:00,163.01,m_1032,d_007252,ip_005864,c_001897,1,0,none,none
tx_0019037,u_01417,2026-01-15 14:46:00,59.12,m_0409,d_008617,ip_008155,c_000658,1,0,none,none
tx_0019038,u_03637,2026-01-12 21:07:00,25.82,m_0851,d_009329,ip_009153,c_004222,0,0,none,none
tx_0019039,u_01346,2026-03-28 11:16:00,7.46,m_0147,d_009145,ip_008894,c_006610,1,0,none,none
tx_0019040,u_05376,2026-03-24 16:29:00,57.74,m_0823,d_005348,ip_004932,c_006108,0,0,none,none
tx_0019041,u_07093,2026-03-22 06:00:00,3.8,m_0469,d_001783,ip_003146,c_005253,0,0,none,none
tx_0019042,u_02749,2026-03-04 14:44:00,48.39,m_0616,d_000073,ip_005949,c_006436,1,0,none,none
tx_0019043,u_03772,2026-04-24 13:31:00,20.81,m_1103,d_003143,ip_005804,c_007551,0,0,none,none
tx_0019044,u_00903,2026-03-25 10:05:00,17.28,m_0960,d_005906,bip_019,c_008286,1,0,none,none
tx_0019045,u_05051,2026-04-08 13:18:00,31.23,m_0247,d_007335,ip_009616,c_003535,0,0,none,none
tx_0019046,u_03341,2026-03-28 08:48:00,31.06,m_1073,d_002777,ip_008370,c_008488,0,0,none,none
tx_0019047,u_00228,2026-03-19 22:44:00,142.71,m_0001,d_009510,rip_12_01,c_006771,0,1,ring_12,account_farm
tx_0019048,u_06010,2026-04-05 16:50:00,48.62,m_0241,d_002580,ip_000159,c_005010,0,0,none,none
tx_0019049,u_02431,2026-01-13 09:08:00,28.43,m_0214,d_009808,ip_007440,c_004087,1,0,none,none
tx_0019050,u_06520,2026-02-27 15:13:00,61.47,m_0420,d_002402,ip_005601,c_008348,1,0,none,none
tx_0019051,u_05027,2026-03-04 15:07:00,28.86,m_0725,d_009221,ip_005568,c_000810,0,0,none,none
tx_0019052,u_06840,2026-01-13 16:47:00,38.97,m_0495,d_001640,ip_003340,c_007635,0,0,none,none
tx_0019053,u_00242,2026-02-11 17:54:00,15.88,m_0323,d_005525,bip_000,c_001000,0,0,none,none
tx_0019054,u_05250,2026-03-15 18:56:00,9.8,m_0332,d_006100,ip_006548,c_001204,1,0,none,none
tx_0019055,u_06799,2026-01-12 13:35:00,87.36,m_0308,d_000727,ip_010247,c_002784,1,0,none,none
tx_0019056,u_02767,2026-04-19 18:57:00,29.75,m_0786,d_009538,bip_005,c_003836,1,0,none,none
tx_0019057,u_02361,2026-04-19 16:07:00,32.66,m_0233,d_000737,ip_005697,c_001395,1,0,none,none
tx_0019058,u_02128,2026-03-09 20:39:00,4.75,m_0119,d_002060,ip_000643,c_004701,0,0,none,none
tx_0019059,u_06289,2026-04-07 17:49:00,42.33,m_1053,d_003519,ip_008277,c_004064,0,0,none,none
tx_0019060,u_07876,2026-02-01 21:35:00,49.93,m_0834,d_007333,ip_009369,c_008836,1,0,none,none
tx_0019061,u_05319,2026-04-18 15:31:00,18.68,m_0656,d_003624,ip_008614,c_007609,0,0,none,none
tx_0019062,u_02941,2026-03-06 12:43:00,164.36,m_0260,d_009780,ip_008942,c_004044,0,0,none,none
tx_0019063,u_06577,2026-04-29 22:57:00,19.07,m_0005,d_001906,ip_002411,c_000406,0,0,none,none
tx_0019064,u_01087,2026-01-10 17:16:00,10.78,m_0993,d_003742,ip_004623,c_004073,1,0,none,none
tx_0019065,u_00718,2026-03-06 22:37:00,10.46,m_0258,d_005072,ip_010190,c_001139,1,0,none,none
tx_0019066,u_01858,2026-01-17 23:32:00,49.93,m_0293,d_006407,ip_005373,c_008387,0,0,none,none
tx_0019067,u_04309,2026-03-31 18:01:00,35.58,m_0978,d_002800,ip_006946,c_007182,0,0,none,none
tx_0019068,u_00425,2026-03-24 23:58:00,19.04,m_0560,d_001377,ip_009443,c_008385,0,0,none,none
tx_0019069,u_05292,2026-02-12 22:43:00,36.62,m_0240,d_003906,ip_002716,c_005761,1,0,none,none
tx_0019070,u_04389,2026-02-04 11:31:00,19.11,m_0654,d_008954,ip_006916,c_005265,0,0,none,none
